label,pred mean,pred majority,topic,entity_num_1,entity_num_2,label,pred_proba,key1,key2,doc_name_1,doc_name_2,sentence_num_1,sentence_num_2,mention 1,mention 2,sentence_text,pred,m1 pos,m1 entity types,m2 pos,m2 entity types,m1_has_PRON,m2_has_PRON,m1_has_PROPN,m2_has_PROPN,m1_is_PRON,m1_is_PROPN,m1_is_NOM,m2_is_PRON,m2_is_PROPN,m2_is_NOM
1,0,0,2,2,3,1,0.0015885940520092,2_2,2_3,2_11ecb.xml,2_11ecb.xml,0,0,Hugh Jackman,host,"[""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. "", ""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. ""]",0,"['PROPN', 'PROPN']","['PERSON', 'PERSON']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,2,0,4,0,0.0193014796823263,2_0,2_4,2_11ecb.xml,2_11ecb.xml,0,0,organizers,actors,"[""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. "", ""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. ""]",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,2,1,4,0,0.0009435428073629,2_1,2_4,2_11ecb.xml,2_11ecb.xml,0,0,on Friday,actors,"[""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. "", ""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. ""]",0,"['ADP', 'PROPN']","['', 'DATE']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,2,2,4,0,0.0008645324269309,2_2,2_4,2_11ecb.xml,2_11ecb.xml,0,0,Hugh Jackman,actors,"[""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. "", ""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. ""]",0,"['PROPN', 'PROPN']","['PERSON', 'PERSON']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,2,3,4,0,0.0001553104957565,2_3,2_4,2_11ecb.xml,2_11ecb.xml,0,0,host,actors,"[""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. "", ""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. ""]",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,2,0,5,0,0.010336261242628,2_0,2_5,2_11ecb.xml,2_11ecb.xml,0,0,organizers,Hollywood,"[""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. "", ""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. ""]",0,['NOUN'],[''],['PROPN'],['GPE'],0,0,0,1,0,0,1,0,1,0
0,0,0,2,1,5,0,0.000690774177201,2_1,2_5,2_11ecb.xml,2_11ecb.xml,0,0,on Friday,Hollywood,"[""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. "", ""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. ""]",0,"['ADP', 'PROPN']","['', 'DATE']",['PROPN'],['GPE'],0,0,1,1,0,1,0,0,1,0
0,0,0,2,2,5,0,0.0055136489681899,2_2,2_5,2_11ecb.xml,2_11ecb.xml,0,0,Hugh Jackman,Hollywood,"[""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. "", ""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. ""]",0,"['PROPN', 'PROPN']","['PERSON', 'PERSON']",['PROPN'],['GPE'],0,0,1,1,0,1,0,0,1,0
0,0,0,2,3,5,0,0.0001454343873774,2_3,2_5,2_11ecb.xml,2_11ecb.xml,0,0,host,Hollywood,"[""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. "", ""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. ""]",0,['NOUN'],[''],['PROPN'],['GPE'],0,0,0,1,0,0,1,0,1,0
0,0,0,2,4,5,0,0.0227547530084848,2_4,2_5,2_11ecb.xml,2_11ecb.xml,0,0,actors,Hollywood,"[""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. "", ""Even as Oscar organizers on Friday unveiled Hugh Jackman as the host of their gala film awards, the prospect of a U.S. actors strike was casting a long shadow over whether Hollywood's big show would go on as usual. ""]",0,['NOUN'],[''],['PROPN'],['GPE'],0,0,0,1,0,0,1,0,1,0
0,0,0,2,6,7,0,0.0008803704404272,2_6,2_7,2_1ecb.xml,2_1ecb.xml,0,0,Hugh Jackman,81st annual,"[""World's sexiest man' Hugh Jackman has been roped in to host the 81st annual Academy Awards ceremony "", ""World's sexiest man' Hugh Jackman has been roped in to host the 81st annual Academy Awards ceremony ""]",0,"['PROPN', 'PROPN']","['PERSON', 'PERSON']","['ADJ', 'ADJ']","['ORDINAL', 'DATE']",0,0,1,0,0,1,0,0,0,1
0,0,0,2,8,9,0,0.0002170088991988,2_8,2_9,2_11ecbplus.xml,2_11ecbplus.xml,2,2,Academy,Ellen DeGeneres,"[' 5 Thoughts on Why the Academy Picked Ellen DeGeneres As Oscar Host ', ' 5 Thoughts on Why the Academy Picked Ellen DeGeneres As Oscar Host ']",0,['PROPN'],[''],"['PROPN', 'PROPN']","['', '']",0,0,1,1,0,1,0,0,1,0
0,0,0,2,11,12,0,0.0001116952480515,2_11,2_12,2_11ecbplus.xml,2_11ecbplus.xml,4,4,Academy,this morning,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,['PROPN'],['ORG'],"['DET', 'NOUN']","['TIME', 'TIME']",0,0,1,0,0,1,0,0,0,1
0,0,0,2,11,13,0,7.333095709327608e-05,2_11,2_13,2_11ecbplus.xml,2_11ecbplus.xml,4,4,Academy,Ellen DeGeneres,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,['PROPN'],['ORG'],"['PROPN', 'PROPN']","['PERSON', 'PERSON']",0,0,1,1,0,1,0,0,1,0
0,0,0,2,12,13,0,3.988208845839836e-05,2_12,2_13,2_11ecbplus.xml,2_11ecbplus.xml,4,4,this morning,Ellen DeGeneres,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,"['DET', 'NOUN']","['TIME', 'TIME']","['PROPN', 'PROPN']","['PERSON', 'PERSON']",0,0,0,1,0,0,1,0,1,0
0,0,0,2,11,14,0,0.0006149593973532,2_11,2_14,2_11ecbplus.xml,2_11ecbplus.xml,4,4,Academy,emcee,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,['PROPN'],['ORG'],['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,2,12,14,0,0.0003759073733817,2_12,2_14,2_11ecbplus.xml,2_11ecbplus.xml,4,4,this morning,emcee,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,"['DET', 'NOUN']","['TIME', 'TIME']",['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
1,0,0,2,13,14,1,0.0253739040344953,2_13,2_14,2_11ecbplus.xml,2_11ecbplus.xml,4,4,Ellen DeGeneres,emcee,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,"['PROPN', 'PROPN']","['PERSON', 'PERSON']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,2,11,15,0,4.224032818456181e-05,2_11,2_15,2_11ecbplus.xml,2_11ecbplus.xml,4,4,Academy,her,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,['PROPN'],['ORG'],"['DET', 'PRON']",[''],0,1,1,0,0,1,0,1,0,0
0,0,0,2,12,15,0,0.0008211526437662,2_12,2_15,2_11ecbplus.xml,2_11ecbplus.xml,4,4,this morning,her,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,"['DET', 'NOUN']","['TIME', 'TIME']","['DET', 'PRON']",[''],0,1,0,0,0,0,1,1,0,0
1,0,0,2,13,15,1,0.0091565651819109,2_13,2_15,2_11ecbplus.xml,2_11ecbplus.xml,4,4,Ellen DeGeneres,her,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,"['PROPN', 'PROPN']","['PERSON', 'PERSON']","['DET', 'PRON']",[''],0,1,1,0,0,1,0,1,0,0
1,0,0,2,14,15,1,0.002172011649236,2_14,2_15,2_11ecbplus.xml,2_11ecbplus.xml,4,4,emcee,her,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,['NOUN'],[''],"['DET', 'PRON']",[''],0,1,0,0,0,0,1,1,0,0
0,0,0,2,11,16,0,0.0002114494127454,2_11,2_16,2_11ecbplus.xml,2_11ecbplus.xml,4,4,Academy,second,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,['PROPN'],['ORG'],['ADJ'],['ORDINAL'],0,0,1,0,0,1,0,0,0,1
0,0,0,2,12,16,0,0.0008449627202935,2_12,2_16,2_11ecbplus.xml,2_11ecbplus.xml,4,4,this morning,second,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,"['DET', 'NOUN']","['TIME', 'TIME']",['ADJ'],['ORDINAL'],0,0,0,0,0,0,1,0,0,1
0,0,0,2,13,16,0,0.0003300280950497,2_13,2_16,2_11ecbplus.xml,2_11ecbplus.xml,4,4,Ellen DeGeneres,second,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,"['PROPN', 'PROPN']","['PERSON', 'PERSON']",['ADJ'],['ORDINAL'],0,0,1,0,0,1,0,0,0,1
0,0,0,2,14,16,0,0.0001779236772563,2_14,2_16,2_11ecbplus.xml,2_11ecbplus.xml,4,4,emcee,second,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,['NOUN'],[''],['ADJ'],['ORDINAL'],0,0,0,0,0,0,1,0,0,1
0,0,0,2,15,16,0,0.0013520385837182,2_15,2_16,2_11ecbplus.xml,2_11ecbplus.xml,4,4,her,second,"[' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ', ' The Academy of Motion Pictures Arts and Sciences announced this morning that Ellen DeGeneres would return to the Academy Awards as emcee, marking her second hosting stint. ']",0,"['DET', 'PRON']",[''],['ADJ'],['ORDINAL'],1,0,0,0,1,0,0,0,0,1
0,0,0,2,18,19,0,5.644693374051713e-05,2_18,2_19,2_10ecbplus.xml,2_10ecbplus.xml,3,3,host,second,"[' Talkshow host returns for second Oscar tour ', ' Talkshow host returns for second Oscar tour ']",0,['NOUN'],[''],['ADJ'],['ORDINAL'],0,0,0,0,0,0,1,0,0,1
1,1,1,2,18,20,1,0.628110945224762,2_18,2_20,2_10ecbplus.xml,2_10ecbplus.xml,3,4,host,host,"[' Talkshow host returns for second Oscar tour ', ' And the next host of the Academy Awards is … Ellen DeGeneres. ']",1,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,2,19,20,0,0.0003074990527238,2_19,2_20,2_10ecbplus.xml,2_10ecbplus.xml,3,4,second,host,"[' Talkshow host returns for second Oscar tour ', ' And the next host of the Academy Awards is … Ellen DeGeneres. ']",0,['ADJ'],['ORDINAL'],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
1,0,0,2,18,21,1,0.0076983203180134,2_18,2_21,2_10ecbplus.xml,2_10ecbplus.xml,3,4,host,Ellen DeGeneres,"[' Talkshow host returns for second Oscar tour ', ' And the next host of the Academy Awards is … Ellen DeGeneres. ']",0,['NOUN'],[''],"['PROPN', 'PROPN']","['PERSON', 'PERSON']",0,0,0,1,0,0,1,0,1,0
0,0,0,2,19,21,0,0.0001841710181906,2_19,2_21,2_10ecbplus.xml,2_10ecbplus.xml,3,4,second,Ellen DeGeneres,"[' Talkshow host returns for second Oscar tour ', ' And the next host of the Academy Awards is … Ellen DeGeneres. ']",0,['ADJ'],['ORDINAL'],"['PROPN', 'PROPN']","['PERSON', 'PERSON']",0,0,0,1,0,0,1,0,1,0
1,0,0,2,20,21,1,0.0008331679855473,2_20,2_21,2_10ecbplus.xml,2_10ecbplus.xml,4,4,host,Ellen DeGeneres,"[' And the next host of the Academy Awards is … Ellen DeGeneres. ', ' And the next host of the Academy Awards is … Ellen DeGeneres. ']",0,['NOUN'],[''],"['PROPN', 'PROPN']","['PERSON', 'PERSON']",0,0,0,1,0,0,1,0,1,0
0,0,0,2,22,23,0,0.0009513312252238,2_22,2_23,2_3ecb.xml,2_3ecb.xml,1,1,Hugh Jackman,audiences,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,"['PROPN', 'PROPN']","['PERSON', 'PERSON']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,2,22,24,0,0.0100943213328719,2_22,2_24,2_3ecb.xml,2_3ecb.xml,1,1,Hugh Jackman,hero,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,"['PROPN', 'PROPN']","['PERSON', 'PERSON']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,2,23,24,0,0.0001484777312725,2_23,2_24,2_3ecb.xml,2_3ecb.xml,1,1,audiences,hero,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,2,22,25,0,0.0157314985990524,2_22,2_25,2_3ecb.xml,2_3ecb.xml,1,1,Hugh Jackman,X-Men,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,"['PROPN', 'PROPN']","['PERSON', 'PERSON']","['PROPN', 'PUNCT', 'NOUN']","['', '', '']",0,0,1,1,0,1,0,0,1,0
0,0,0,2,23,25,0,0.0011575133539736,2_23,2_25,2_3ecb.xml,2_3ecb.xml,1,1,audiences,X-Men,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,['NOUN'],[''],"['PROPN', 'PUNCT', 'NOUN']","['', '', '']",0,0,0,1,0,0,1,0,1,0
0,0,0,2,24,25,0,0.004869963042438,2_24,2_25,2_3ecb.xml,2_3ecb.xml,1,1,hero,X-Men,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,['NOUN'],[''],"['PROPN', 'PUNCT', 'NOUN']","['', '', '']",0,0,0,1,0,0,1,0,1,0
1,0,0,2,22,26,1,0.0045900321565568,2_22,2_26,2_3ecb.xml,2_3ecb.xml,1,1,Hugh Jackman,host,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,"['PROPN', 'PROPN']","['PERSON', 'PERSON']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,2,23,26,0,0.0002225255884695,2_23,2_26,2_3ecb.xml,2_3ecb.xml,1,1,audiences,host,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,2,24,26,0,0.0070171165280044,2_24,2_26,2_3ecb.xml,2_3ecb.xml,1,1,hero,host,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,2,25,26,0,0.0010341110173612,2_25,2_26,2_3ecb.xml,2_3ecb.xml,1,1,X-Men,host,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,"['PROPN', 'PUNCT', 'NOUN']","['', '', '']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,2,22,27,0,0.0002332129952264,2_22,2_27,2_3ecb.xml,2_3ecb.xml,1,1,Hugh Jackman,Academy of Motion Picture Arts and Sciences,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,"['PROPN', 'PROPN']","['PERSON', 'PERSON']","['PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN']","['ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG']",0,0,1,1,0,1,0,0,1,0
0,0,0,2,23,27,0,0.0013840680476278,2_23,2_27,2_3ecb.xml,2_3ecb.xml,1,1,audiences,Academy of Motion Picture Arts and Sciences,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,['NOUN'],[''],"['PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN']","['ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG']",0,0,0,1,0,0,1,0,1,0
0,0,0,2,24,27,0,1.542259633424692e-05,2_24,2_27,2_3ecb.xml,2_3ecb.xml,1,1,hero,Academy of Motion Picture Arts and Sciences,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,['NOUN'],[''],"['PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN']","['ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG']",0,0,0,1,0,0,1,0,1,0
0,0,0,2,25,27,0,0.0006625960813835,2_25,2_27,2_3ecb.xml,2_3ecb.xml,1,1,X-Men,Academy of Motion Picture Arts and Sciences,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,"['PROPN', 'PUNCT', 'NOUN']","['', '', '']","['PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN']","['ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG']",0,0,1,1,0,1,0,0,1,0
0,0,0,2,26,27,0,5.829126530443318e-05,2_26,2_27,2_3ecb.xml,2_3ecb.xml,1,1,host,Academy of Motion Picture Arts and Sciences,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,['NOUN'],[''],"['PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN']","['ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG']",0,0,0,1,0,0,1,0,1,0
0,0,0,2,22,28,0,0.0010245699668303,2_22,2_28,2_3ecb.xml,2_3ecb.xml,1,1,Hugh Jackman,Friday,"[' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ', ' Hugh Jackman, the Australian actor known to film audiences for playing a furry comic-book hero in the X-Men movies, will be host of the 81st incarnation of the Oscars, the Academy of Motion Picture Arts and Sciences announced on Friday. ']",0,"['PROPN', 'PROPN']","['PERSON', 'PERSON']",['PROPN'],['DATE'],0,0,1,1,0,1,0,0,1,0
